Block Name,Point ID,alphat,k,Normals_0,Normals_1,Normals_2,Normals_Magnitude,nut,omega,p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude
Airfoil,1587,1.38756e-10,2.60557e-06,-0.00129704,-0.999999,0,1,1.18037e-10,4200.07,0.999179,0.46414,0.0536824,0,0.467234,0.999197,0.999978,0,0,0,0
Airfoil,1588,1.3992e-10,2.62754e-06,-0.00129663,-0.999999,0,1,1.19027e-10,4192.26,0.99918,0.465495,0.0536807,-1,1.10434,0.999197,0.999979,0,0,0,0
Airfoil,1589,1.3992e-10,2.62754e-06,-0.00129663,-0.999999,0,1,1.19027e-10,4192.26,0.99918,0.465495,0.0536807,0,0.46858,0.999197,0.999979,0,0,0,0
Airfoil,1590,1.41087e-10,2.64995e-06,-0.00129759,-0.999999,0,1,1.20021e-10,4184.47,0.999181,0.46685,0.0536789,-1,1.10491,0.999197,0.999981,0,0,0,0
Airfoil,1591,1.41087e-10,2.64995e-06,-0.00129759,-0.999999,0,1,1.20021e-10,4184.47,0.999181,0.46685,0.0536789,0,0.469926,0.999197,0.999981,0,0,0,0
Airfoil,1592,1.429e-10,2.68592e-06,-0.00129581,-0.999999,0,1,1.21563e-10,4176.72,0.999182,0.468205,0.0536772,-1,1.10548,0.999196,0.999982,0,0,0,0
Airfoil,1593,1.429e-10,2.68592e-06,-0.00129581,-0.999999,0,1,1.21563e-10,4176.72,0.999182,0.468205,0.0536772,0,0.471272,0.999196,0.999982,0,0,0,0
Airfoil,1594,1.44421e-10,2.71258e-06,-0.00230631,-0.999997,0,1,1.22857e-10,4168.81,0.99918,0.469561,0.0536754,-1,1.10606,0.999194,0.999983,0,0,0,0
Airfoil,1595,1.44421e-10,2.71258e-06,-0.00230631,-0.999997,0,1,1.22857e-10,4168.81,0.99918,0.469561,0.0536754,0,0.472618,0.999194,0.999983,0,0,0,0
Airfoil,1596,1.42388e-10,2.66319e-06,-0.00419941,-0.999991,0,1,1.21127e-10,4160.61,0.999179,0.470917,0.0536709,-1,1.10664,0.999192,0.999984,0,0,0,0
Airfoil,1597,1.42388e-10,2.66319e-06,-0.00419941,-0.999991,0,1,1.21127e-10,4160.61,0.999179,0.470917,0.0536709,0,0.473965,0.999192,0.999984,0,0,0,0
Airfoil,1598,1.39027e-10,2.58711e-06,-0.00507973,-0.999987,0,1,1.18268e-10,4152.29,0.999184,0.472273,0.053664,-1,1.10721,0.999196,0.999986,0,0,0,0
Airfoil,1599,1.39027e-10,2.58711e-06,-0.00507973,-0.999987,0,1,1.18268e-10,4152.29,0.999184,0.472273,0.053664,0,0.475312,0.999196,0.999986,0,0,0,0
Airfoil,1600,1.38153e-10,2.56326e-06,-0.00507822,-0.999987,0,1,1.17524e-10,4144.01,0.99919,0.47363,0.0536571,-1,1.10779,0.999201,0.999989,0,0,0,0
Airfoil,1601,1.38153e-10,2.56326e-06,-0.00507822,-0.999987,0,1,1.17524e-10,4144.01,0.99919,0.47363,0.0536571,0,0.47666,0.999201,0.999989,0,0,0,0
Airfoil,1602,1.38577e-10,2.56806e-06,-0.00507809,-0.999987,0,1,1.17884e-10,4135.78,0.999194,0.474987,0.0536502,-1,1.10837,0.999204,0.99999,0,0,0,0
Airfoil,1603,1.38577e-10,2.56806e-06,-0.00507809,-0.999987,0,1,1.17884e-10,4135.78,0.999194,0.474987,0.0536502,0,0.478008,0.999204,0.99999,0,0,0,0
Airfoil,1604,1.39004e-10,2.57413e-06,-0.00507944,-0.999987,0,1,1.18247e-10,4127.58,0.999198,0.476345,0.0536433,-1,1.10896,0.999207,0.999992,0,0,0,0
Airfoil,1605,1.39004e-10,2.57413e-06,-0.00507944,-0.999987,0,1,1.18247e-10,4127.58,0.999198,0.476345,0.0536433,0,0.479356,0.999207,0.999992,0,0,0,0
Airfoil,1606,1.39604e-10,2.58371e-06,-0.00507936,-0.999987,0,1,1.18757e-10,4119.4,0.999202,0.477703,0.0536365,-1,1.10954,0.999209,0.999994,0,0,0,0
Airfoil,1607,1.39604e-10,2.58371e-06,-0.00507936,-0.999987,0,1,1.18757e-10,4119.4,0.999202,0.477703,0.0536365,0,0.480705,0.999209,0.999994,0,0,0,0
Airfoil,1608,1.40332e-10,2.59585e-06,-0.00507791,-0.999987,0,1,1.19376e-10,4111.24,0.999206,0.479062,0.0536296,-1,1.11012,0.999212,0.999995,0,0,0,0
Airfoil,1609,1.40332e-10,2.59585e-06,-0.00507791,-0.999987,0,1,1.19376e-10,4111.24,0.999206,0.479062,0.0536296,0,0.482054,0.999212,0.999995,0,0,0,0
Airfoil,1610,1.41136e-10,2.60953e-06,-0.00507789,-0.999987,0,1,1.2006e-10,4103.12,0.999209,0.480421,0.0536227,-1,1.11071,0.999214,0.999997,0,0,0,0
Airfoil,1611,1.41136e-10,2.60953e-06,-0.00507789,-0.999987,0,1,1.2006e-10,4103.12,0.999209,0.480421,0.0536227,0,0.483404,0.999214,0.999997,0,0,0,0
Airfoil,1612,1.41993e-10,2.62425e-06,-0.00507924,-0.999987,0,1,1.20789e-10,4095.02,0.999211,0.48178,0.0536157,-1,1.1113,0.999216,0.999998,0,0,0,0
Airfoil,1613,1.41993e-10,2.62425e-06,-0.00507924,-0.999987,0,1,1.20789e-10,4095.02,0.999211,0.48178,0.0536157,0,0.484754,0.999216,0.999998,0,0,0,0
Airfoil,1614,1.42941e-10,2.64083e-06,-0.00507927,-0.999987,0,1,1.21595e-10,4086.94,0.999214,0.483139,0.0536088,-1,1.11189,0.999217,0.999999,0,0,0,0
Airfoil,1615,1.42941e-10,2.64083e-06,-0.00507927,-0.999987,0,1,1.21595e-10,4086.94,0.999214,0.483139,0.0536088,0,0.486104,0.999217,0.999999,0,0,0,0
Airfoil,1616,1.43905e-10,2.65779e-06,-0.00507794,-0.999987,0,1,1.22415e-10,4078.89,0.999216,0.484499,0.0536019,-1,1.11248,0.999219,1,0,0,0,0
Airfoil,1617,1.43905e-10,2.65779e-06,-0.00507794,-0.999987,0,1,1.22415e-10,4078.89,0.999216,0.484499,0.0536019,0,0.487455,0.999219,1,0,0,0,0
Airfoil,1618,1.45093e-10,2.67934e-06,-0.00507797,-0.999987,0,1,1.23425e-10,4070.87,0.999217,0.48586,0.053595,-1,1.11307,0.99922,1,0,0,0,0
Airfoil,1619,1.45093e-10,2.67934e-06,-0.00507797,-0.999987,0,1,1.23425e-10,4070.87,0.999217,0.48586,0.053595,0,0.488807,0.99922,1,0,0,0,0
Airfoil,1620,1.46115e-10,2.69801e-06,-0.00507943,-0.999987,0,1,1.24295e-10,4062.87,0.999218,0.48722,0.0535881,-1,1.11367,0.99922,1,0,0,0,0
Airfoil,1621,1.46115e-10,2.69801e-06,-0.00507943,-0.999987,0,1,1.24295e-10,4062.87,0.999218,0.48722,0.0535881,0,0.490158,0.99922,1,0,0,0,0
Airfoil,1622,1.48166e-10,2.73741e-06,-0.00507952,-0.999987,0,1,1.2604e-10,4054.9,0.99922,0.488581,0.0535812,-1,1.11426,0.999221,1,0,0,0,0
Airfoil,1623,1.48166e-10,2.73741e-06,-0.00507952,-0.999987,0,1,1.2604e-10,4054.9,0.99922,0.488581,0.0535812,0,0.491511,0.999221,1,0,0,0,0
Airfoil,1624,1.48991e-10,2.74842e-06,-0.00640102,-0.99998,0,1,1.26742e-10,4047.04,0.999218,0.489943,0.0535743,-1,1.11486,0.999219,1,0,0,0,0
Airfoil,1625,1.48991e-10,2.74842e-06,-0.00640102,-0.99998,0,1,1.26742e-10,4047.04,0.999218,0.489943,0.0535743,0,0.492863,0.999219,1,0,0,0,0
Airfoil,1626,1.46003e-10,2.68067e-06,-0.00784797,-0.999969,0,1,1.24199e-10,4038.98,0.999219,0.491304,0.0535638,-1,1.11546,0.999219,1.00001,0,0,0,0
Airfoil,1627,1.46003e-10,2.68067e-06,-0.00784797,-0.999969,0,1,1.24199e-10,4038.98,0.999219,0.491304,0.0535638,0,0.494215,0.999219,1.00001,0,0,0,0
Airfoil,1628,1.44092e-10,2.63571e-06,-0.00797189,-0.999968,0,1,1.22573e-10,4030.63,0.999225,0.492666,0.0535529,-1,1.11606,0.999225,1.00001,0,0,0,0
Airfoil,1629,1.44092e-10,2.63571e-06,-0.00797189,-0.999968,0,1,1.22573e-10,4030.63,0.999225,0.492666,0.0535529,0,0.495568,0.999225,1.00001,0,0,0,0
Airfoil,1630,1.44476e-10,2.63853e-06,-0.00797143,-0.999968,0,1,1.229e-10,4022.33,0.999229,0.494029,0.0535421,-1,1.11666,0.999228,1.00001,0,0,0,0
Airfoil,1631,1.44476e-10,2.63853e-06,-0.00797143,-0.999968,0,1,1.229e-10,4022.33,0.999229,0.494029,0.0535421,0,0.496921,0.999228,1.00001,0,0,0,0
Airfoil,1632,1.44965e-10,2.64533e-06,-0.00797225,-0.999968,0,1,1.23315e-10,4014.05,0.999233,0.495391,0.0535312,-1,1.11726,0.999231,1.00001,0,0,0,0
Airfoil,1633,1.44965e-10,2.64533e-06,-0.00797225,-0.999968,0,1,1.23315e-10,4014.05,0.999233,0.495391,0.0535312,0,0.498275,0.999231,1.00001,0,0,0,0
Airfoil,1634,1.45552e-10,2.65423e-06,-0.00797178,-0.999968,0,1,1.23814e-10,4005.79,0.999236,0.496754,0.0535203,-1,1.11787,0.999234,1.00001,0,0,0,0
Airfoil,1635,1.45552e-10,2.65423e-06,-0.00797178,-0.999968,0,1,1.23814e-10,4005.79,0.999236,0.496754,0.0535203,0,0.499629,0.999234,1.00001,0,0,0,0
Airfoil,1636,1.46297e-10,2.6662e-06,-0.00797132,-0.999968,0,1,1.24447e-10,3997.57,0.99924,0.498117,0.0535095,-1,1.11847,0.999237,1.00001,0,0,0,0
Airfoil,1637,1.46297e-10,2.6662e-06,-0.00797132,-0.999968,0,1,1.24447e-10,3997.57,0.99924,0.498117,0.0535095,0,0.500983,0.999237,1.00001,0,0,0,0
Airfoil,1638,1.47117e-10,2.67966e-06,-0.00797222,-0.999968,0,1,1.25145e-10,3989.37,0.999242,0.499481,0.0534986,-1,1.11908,0.999239,1.00001,0,0,0,0
Airfoil,1639,1.47117e-10,2.67966e-06,-0.00797222,-0.999968,0,1,1.25145e-10,3989.37,0.999242,0.499481,0.0534986,0,0.502338,0.999239,1.00001,0,0,0,0
Airfoil,1640,1.48e-10,2.69436e-06,-0.00797202,-0.999968,0,1,1.25896e-10,3981.2,0.999245,0.500845,0.0534877,-1,1.11969,0.999241,1.00001,0,0,0,0
Airfoil,1641,1.48e-10,2.69436e-06,-0.00797202,-0.999968,0,1,1.25896e-10,3981.2,0.999245,0.500845,0.0534877,0,0.503693,0.999241,1.00001,0,0,0,0
Airfoil,1642,1.48948e-10,2.71035e-06,-0.00797164,-0.999968,0,1,1.26702e-10,3973.05,0.999247,0.502209,0.0534768,-1,1.1203,0.999243,1.00001,0,0,0,0
Airfoil,1643,1.48948e-10,2.71035e-06,-0.00797164,-0.999968,0,1,1.26702e-10,3973.05,0.999247,0.502209,0.0534768,0,0.505048,0.999243,1.00001,0,0,0,0
Airfoil,1644,1.49963e-10,2.72772e-06,-0.00797127,-0.999968,0,1,1.27565e-10,3964.93,0.999249,0.503573,0.053466,-1,1.12091,0.999245,1.00002,0,0,0,0
Airfoil,1645,1.49963e-10,2.72772e-06,-0.00797127,-0.999968,0,1,1.27565e-10,3964.93,0.999249,0.503573,0.053466,0,0.506404,0.999245,1.00002,0,0,0,0
Airfoil,1646,1.51071e-10,2.747e-06,-0.00797107,-0.999968,0,1,1.28507e-10,3956.84,0.999251,0.504938,0.0534551,-1,1.12153,0.999246,1.00002,0,0,0,0
Airfoil,1647,1.51071e-10,2.747e-06,-0.00797107,-0.999968,0,1,1.28507e-10,3956.84,0.999251,0.504938,0.0534551,0,0.50776,0.999246,1.00002,0,0,0,0
Airfoil,1648,1.52279e-10,2.76852e-06,-0.00797205,-0.999968,0,1,1.29535e-10,3948.77,0.999252,0.506303,0.0534442,-1,1.12214,0.999247,1.00002,0,0,0,0
Airfoil,1649,1.52279e-10,2.76852e-06,-0.00797205,-0.999968,0,1,1.29535e-10,3948.77,0.999252,0.506303,0.0534442,0,0.509116,0.999247,1.00002,0,0,0,0
Airfoil,1650,1.53752e-10,2.79558e-06,-0.00797185,-0.999968,0,1,1.30788e-10,3940.74,0.999252,0.507668,0.0534333,-1,1.12276,0.999247,1.00002,0,0,0,0
Airfoil,1651,1.53752e-10,2.79558e-06,-0.00797185,-0.999968,0,1,1.30788e-10,3940.74,0.999252,0.507668,0.0534333,0,0.510473,0.999247,1.00002,0,0,0,0
Airfoil,1652,1.55493e-10,2.82588e-06,-0.00846118,-0.999964,0,1,1.32269e-10,3932.85,0.999252,0.509034,0.0534224,-1,1.12337,0.999247,1.00002,0,0,0,0
Airfoil,1653,1.55493e-10,2.82588e-06,-0.00846118,-0.999964,0,1,1.32269e-10,3932.85,0.999252,0.509034,0.0534224,0,0.51183,0.999247,1.00002,0,0,0,0
Airfoil,1654,1.54802e-10,2.80555e-06,-0.00991588,-0.999951,0,1,1.31681e-10,3925.18,0.999251,0.5104,0.0534102,-1,1.12399,0.999246,1.00002,0,0,0,0
Airfoil,1655,1.54802e-10,2.80555e-06,-0.00991588,-0.999951,0,1,1.31681e-10,3925.18,0.999251,0.5104,0.0534102,0,0.513187,0.999246,1.00002,0,0,0,0
Airfoil,1656,1.5188e-10,2.74104e-06,-0.0108807,-0.999941,0,1,1.29195e-10,3917.17,0.999254,0.511766,0.0533953,-1,1.12461,0.999249,1.00002,0,0,0,0
Airfoil,1657,1.5188e-10,2.74104e-06,-0.0108807,-0.999941,0,1,1.29195e-10,3917.17,0.999254,0.511766,0.0533953,0,0.514544,0.999249,1.00002,0,0,0,0
Airfoil,1658,1.50881e-10,2.7152e-06,-0.0108813,-0.999941,0,1,1.28345e-10,3908.79,0.999259,0.513132,0.0533805,-1,1.12524,0.999254,1.00002,0,0,0,0
Airfoil,1659,1.50881e-10,2.7152e-06,-0.0108813,-0.999941,0,1,1.28345e-10,3908.79,0.999259,0.513132,0.0533805,0,0.515901,0.999254,1.00002,0,0,0,0
Airfoil,1660,1.51491e-10,2.72286e-06,-0.0108821,-0.999941,0,1,1.28863e-10,3900.46,0.999263,0.514499,0.0533656,-1,1.12586,0.999257,1.00002,0,0,0,0
Airfoil,1661,1.51491e-10,2.72286e-06,-0.0108821,-0.999941,0,1,1.28863e-10,3900.46,0.999263,0.514499,0.0533656,0,0.517259,0.999257,1.00002,0,0,0,0
Airfoil,1662,1.52072e-10,2.73128e-06,-0.0108816,-0.999941,0,1,1.29357e-10,3892.16,0.999266,0.515865,0.0533507,-1,1.12648,0.99926,1.00002,0,0,0,0
Airfoil,1663,1.52072e-10,2.73128e-06,-0.0108816,-0.999941,0,1,1.29357e-10,3892.16,0.999266,0.515865,0.0533507,0,0.518617,0.99926,1.00002,0,0,0,0
Airfoil,1664,1.52797e-10,2.74248e-06,-0.0108811,-0.999941,0,1,1.29973e-10,3883.89,0.999269,0.517232,0.0533359,-1,1.12711,0.999263,1.00002,0,0,0,0
Airfoil,1665,1.52797e-10,2.74248e-06,-0.0108811,-0.999941,0,1,1.29973e-10,3883.89,0.999269,0.517232,0.0533359,0,0.519975,0.999263,1.00002,0,0,0,0
Airfoil,1666,1.53663e-10,2.7564e-06,-0.0108819,-0.999941,0,1,1.3071e-10,3875.65,0.999272,0.5186,0.053321,-1,1.12774,0.999266,1.00002,0,0,0,0
Airfoil,1667,1.53663e-10,2.7564e-06,-0.0108819,-0.999941,0,1,1.3071e-10,3875.65,0.999272,0.5186,0.053321,0,0.521334,0.999266,1.00002,0,0,0,0
Airfoil,1668,1.54615e-10,2.772e-06,-0.0108827,-0.999941,0,1,1.31519e-10,3867.43,0.999275,0.519967,0.0533061,-1,1.12836,0.999268,1.00002,0,0,0,0
Airfoil,1669,1.54615e-10,2.772e-06,-0.0108827,-0.999941,0,1,1.31519e-10,3867.43,0.999275,0.519967,0.0533061,0,0.522693,0.999268,1.00002,0,0,0,0
Airfoil,1670,1.55631e-10,2.78888e-06,-0.0108824,-0.999941,0,1,1.32383e-10,3859.25,0.999277,0.521335,0.0532912,-1,1.129,0.99927,1.00002,0,0,0,0
Airfoil,1671,1.55631e-10,2.78888e-06,-0.0108824,-0.999941,0,1,1.32383e-10,3859.25,0.999277,0.521335,0.0532912,0,0.524052,0.99927,1.00002,0,0,0,0
Airfoil,1672,1.56762e-10,2.80803e-06,-0.0108808,-0.999941,0,1,1.33344e-10,3851.09,0.999278,0.522703,0.0532763,-1,1.12963,0.999272,1.00002,0,0,0,0
Airfoil,1673,1.56762e-10,2.80803e-06,-0.0108808,-0.999941,0,1,1.33344e-10,3851.09,0.999278,0.522703,0.0532763,0,0.525411,0.999272,1.00002,0,0,0,0
Airfoil,1674,1.57929e-10,2.82803e-06,-0.0108818,-0.999941,0,1,1.34337e-10,3842.96,0.99928,0.524071,0.0532614,-1,1.13026,0.999273,1.00002,0,0,0,0
Airfoil,1675,1.57929e-10,2.82803e-06,-0.0108818,-0.999941,0,1,1.34337e-10,3842.96,0.99928,0.524071,0.0532614,0,0.526771,0.999273,1.00002,0,0,0,0
Airfoil,1676,1.59374e-10,2.85356e-06,-0.0108829,-0.999941,0,1,1.35567e-10,3834.85,0.999281,0.525439,0.0532465,-1,1.13089,0.999274,1.00002,0,0,0,0
Airfoil,1677,1.59374e-10,2.85356e-06,-0.0108829,-0.999941,0,1,1.35567e-10,3834.85,0.999281,0.525439,0.0532465,0,0.52813,0.999274,1.00002,0,0,0,0
Airfoil,1678,1.60666e-10,2.87673e-06,-0.0108812,-0.999941,0,1,1.36665e-10,3826.78,0.999281,0.526808,0.0532316,-1,1.13153,0.999275,1.00002,0,0,0,0
Airfoil,1679,1.60666e-10,2.87673e-06,-0.0108812,-0.999941,0,1,1.36665e-10,3826.78,0.999281,0.526808,0.0532316,0,0.529491,0.999275,1.00002,0,0,0,0
Airfoil,1680,1.63231e-10,2.92463e-06,-0.0108809,-0.999941,0,1,1.38847e-10,3818.74,0.999281,0.528177,0.0532168,-1,1.13217,0.999276,1.00002,0,0,0,0
Airfoil,1681,1.63231e-10,2.92463e-06,-0.0108809,-0.999941,0,1,1.38847e-10,3818.74,0.999281,0.528177,0.0532168,0,0.530851,0.999276,1.00002,0,0,0,0
Airfoil,1682,1.64342e-10,2.94e-06,-0.0124182,-0.999923,0,1,1.39792e-10,3811.44,0.999278,0.529546,0.0532019,-1,1.13281,0.999273,1.00002,0,0,0,0
Airfoil,1683,1.64342e-10,2.94e-06,-0.0124182,-0.999923,0,1,1.39792e-10,3811.44,0.999278,0.529546,0.0532019,0,0.532212,0.999273,1.00002,0,0,0,0
Airfoil,1684,1.60392e-10,2.85444e-06,-0.0143182,-0.999898,0,1,1.36432e-10,3804.09,0.999278,0.530915,0.0531827,-1,1.13345,0.999273,1.00002,0,0,0,0
Airfoil,1685,1.60392e-10,2.85444e-06,-0.0143182,-0.999898,0,1,1.36432e-10,3804.09,0.999278,0.530915,0.0531827,0,0.533572,0.999273,1.00002,0,0,0,0
Airfoil,1686,1.572e-10,2.78436e-06,-0.0146808,-0.999892,0,1,1.33716e-10,3795.77,0.999285,0.532284,0.0531626,-1,1.13409,0.999279,1.00002,0,0,0,0
Airfoil,1687,1.572e-10,2.78436e-06,-0.0146808,-0.999892,0,1,1.33716e-10,3795.77,0.999285,0.532284,0.0531626,0,0.534932,0.999279,1.00002,0,0,0,0
Airfoil,1688,1.57181e-10,2.77755e-06,-0.0146802,-0.999892,0,1,1.33699e-10,3787.3,0.99929,0.533654,0.0531425,-1,1.13473,0.999284,1.00002,0,0,0,0
Airfoil,1689,1.57181e-10,2.77755e-06,-0.0146802,-0.999892,0,1,1.33699e-10,3787.3,0.99929,0.533654,0.0531425,0,0.536293,0.999284,1.00002,0,0,0,0
Airfoil,1690,1.57702e-10,2.78386e-06,-0.014681,-0.999892,0,1,1.34142e-10,3778.86,0.999294,0.535023,0.0531224,-1,1.13537,0.999288,1.00002,0,0,0,0
Airfoil,1691,1.57702e-10,2.78386e-06,-0.014681,-0.999892,0,1,1.34142e-10,3778.86,0.999294,0.535023,0.0531224,0,0.537654,0.999288,1.00002,0,0,0,0
Airfoil,1692,1.58327e-10,2.79281e-06,-0.0146821,-0.999892,0,1,1.34674e-10,3770.46,0.999298,0.536393,0.0531023,-1,1.13602,0.999292,1.00002,0,0,0,0
Airfoil,1693,1.58327e-10,2.79281e-06,-0.0146821,-0.999892,0,1,1.34674e-10,3770.46,0.999298,0.536393,0.0531023,0,0.539015,0.999292,1.00002,0,0,0,0
Airfoil,1694,1.59174e-10,2.80596e-06,-0.0146816,-0.999892,0,1,1.35393e-10,3762.09,0.999301,0.537763,0.0530822,-1,1.13666,0.999295,1.00002,0,0,0,0
Airfoil,1695,1.59174e-10,2.80596e-06,-0.0146816,-0.999892,0,1,1.35393e-10,3762.09,0.999301,0.537763,0.0530822,0,0.540376,0.999295,1.00002,0,0,0,0
Airfoil,1696,1.60149e-10,2.82157e-06,-0.0146814,-0.999892,0,1,1.36222e-10,3753.74,0.999304,0.539133,0.0530621,-1,1.13731,0.999298,1.00003,0,0,0,0
Airfoil,1697,1.60149e-10,2.82157e-06,-0.0146814,-0.999892,0,1,1.36222e-10,3753.74,0.999304,0.539133,0.0530621,0,0.541738,0.999298,1.00003,0,0,0,0
Airfoil,1698,1.61221e-10,2.83903e-06,-0.0146811,-0.999892,0,1,1.37134e-10,3745.43,0.999307,0.540503,0.053042,-1,1.13796,0.999301,1.00003,0,0,0,0
Airfoil,1699,1.61221e-10,2.83903e-06,-0.0146811,-0.999892,0,1,1.37134e-10,3745.43,0.999307,0.540503,0.053042,0,0.5431,0.999301,1.00003,0,0,0,0
Airfoil,1700,1.62395e-10,2.85847e-06,-0.0146809,-0.999892,0,1,1.38132e-10,3737.14,0.999309,0.541874,0.0530218,-1,1.13861,0.999303,1.00003,0,0,0,0
Airfoil,1701,1.62395e-10,2.85847e-06,-0.0146809,-0.999892,0,1,1.38132e-10,3737.14,0.999309,0.541874,0.0530218,0,0.544462,0.999303,1.00003,0,0,0,0
Airfoil,1702,1.63676e-10,2.88003e-06,-0.014681,-0.999892,0,1,1.39221e-10,3728.89,0.999311,0.543244,0.0530017,-1,1.13926,0.999305,1.00003,0,0,0,0
Airfoil,1703,1.63676e-10,2.88003e-06,-0.014681,-0.999892,0,1,1.39221e-10,3728.89,0.999311,0.543244,0.0530017,0,0.545824,0.999305,1.00003,0,0,0,0
Airfoil,1704,1.65109e-10,2.90465e-06,-0.0146807,-0.999892,0,1,1.4044e-10,3720.66,0.999312,0.544615,0.0529816,-1,1.13992,0.999307,1.00003,0,0,0,0
Airfoil,1705,1.65109e-10,2.90465e-06,-0.0146807,-0.999892,0,1,1.4044e-10,3720.66,0.999312,0.544615,0.0529816,0,0.547186,0.999307,1.00003,0,0,0,0
Airfoil,1706,1.66698e-10,2.93263e-06,-0.0146818,-0.999892,0,1,1.41792e-10,3712.47,0.999313,0.545986,0.0529615,-1,1.14057,0.999308,1.00003,0,0,0,0
Airfoil,1707,1.66698e-10,2.93263e-06,-0.0146818,-0.999892,0,1,1.41792e-10,3712.47,0.999313,0.545986,0.0529615,0,0.548548,0.999308,1.00003,0,0,0,0
Airfoil,1708,1.68751e-10,2.96991e-06,-0.0146822,-0.999892,0,1,1.43537e-10,3704.31,0.999314,0.547357,0.0529413,-1,1.14123,0.999309,1.00002,0,0,0,0
Airfoil,1709,1.68751e-10,2.96991e-06,-0.0146822,-0.999892,0,1,1.43537e-10,3704.31,0.999314,0.547357,0.0529413,0,0.549911,0.999309,1.00002,0,0,0,0
Airfoil,1710,1.71157e-10,3.01067e-06,-0.0154431,-0.999881,0,1,1.45584e-10,3696.67,0.999313,0.548728,0.0529212,-1,1.14189,0.999308,1.00002,0,0,0,0
Airfoil,1711,1.71157e-10,3.01067e-06,-0.0154431,-0.999881,0,1,1.45584e-10,3696.67,0.999313,0.548728,0.0529212,0,0.551274,0.999308,1.00002,0,0,0,0
Airfoil,1712,1.69415e-10,2.96908e-06,-0.0176568,-0.999844,0,1,1.44103e-10,3689.91,0.99931,0.550099,0.052899,-1,1.14254,0.999307,1.00002,0,0,0,0
Airfoil,1713,1.69415e-10,2.96908e-06,-0.0176568,-0.999844,0,1,1.44103e-10,3689.91,0.99931,0.550099,0.052899,0,0.552637,0.999307,1.00002,0,0,0,0
Airfoil,1714,1.64103e-10,2.85951e-06,-0.0191097,-0.999817,0,1,1.39584e-10,3682.34,0.999314,0.55147,0.0528728,-1,1.1432,0.99931,1.00002,0,0,0,0
Airfoil,1715,1.64103e-10,2.85951e-06,-0.0191097,-0.999817,0,1,1.39584e-10,3682.34,0.999314,0.55147,0.0528728,0,0.553999,0.99931,1.00002,0,0,0,0
Airfoil,1716,1.62021e-10,2.8116e-06,-0.0191098,-0.999817,0,1,1.37812e-10,3673.66,0.999322,0.552841,0.0528466,-1,1.14386,0.999318,1.00002,0,0,0,0
Airfoil,1717,1.62021e-10,2.8116e-06,-0.0191098,-0.999817,0,1,1.37812e-10,3673.66,0.999322,0.552841,0.0528466,0,0.555362,0.999318,1.00002,0,0,0,0
Airfoil,1718,1.62551e-10,2.81579e-06,-0.0191086,-0.999817,0,1,1.38262e-10,3665.05,0.999327,0.554213,0.0528204,-1,1.14453,0.999323,1.00003,0,0,0,0
Airfoil,1719,1.62551e-10,2.81579e-06,-0.0191086,-0.999817,0,1,1.38262e-10,3665.05,0.999327,0.554213,0.0528204,0,0.556724,0.999323,1.00003,0,0,0,0
Airfoil,1720,1.63036e-10,2.82142e-06,-0.0191083,-0.999817,0,1,1.38674e-10,3656.48,0.999332,0.555584,0.0527941,-1,1.14519,0.999328,1.00003,0,0,0,0
Airfoil,1721,1.63036e-10,2.82142e-06,-0.0191083,-0.999817,0,1,1.38674e-10,3656.48,0.999332,0.555584,0.0527941,0,0.558087,0.999328,1.00003,0,0,0,0
Airfoil,1722,1.63732e-10,2.83113e-06,-0.0191084,-0.999817,0,1,1.39265e-10,3647.93,0.999337,0.556956,0.0527679,-1,1.14586,0.999332,1.00003,0,0,0,0
Airfoil,1723,1.63732e-10,2.83113e-06,-0.0191084,-0.999817,0,1,1.39265e-10,3647.93,0.999337,0.556956,0.0527679,0,0.55945,0.999332,1.00003,0,0,0,0
Airfoil,1724,1.6464e-10,2.84478e-06,-0.0191089,-0.999817,0,1,1.40037e-10,3639.42,0.999341,0.558328,0.0527417,-1,1.14652,0.999336,1.00003,0,0,0,0
Airfoil,1725,1.6464e-10,2.84478e-06,-0.0191089,-0.999817,0,1,1.40037e-10,3639.42,0.999341,0.558328,0.0527417,0,0.560813,0.999336,1.00003,0,0,0,0
Airfoil,1726,1.65663e-10,2.86054e-06,-0.019109,-0.999817,0,1,1.40906e-10,3630.94,0.999345,0.559699,0.0527155,-1,1.14719,0.99934,1.00003,0,0,0,0
Airfoil,1727,1.65663e-10,2.86054e-06,-0.019109,-0.999817,0,1,1.40906e-10,3630.94,0.999345,0.559699,0.0527155,0,0.562176,0.99934,1.00003,0,0,0,0
Airfoil,1728,1.66764e-10,2.87776e-06,-0.0191096,-0.999817,0,1,1.41842e-10,3622.5,0.999348,0.561071,0.0526893,-1,1.14786,0.999343,1.00003,0,0,0,0
Airfoil,1729,1.66764e-10,2.87776e-06,-0.0191096,-0.999817,0,1,1.41842e-10,3622.5,0.999348,0.561071,0.0526893,0,0.56354,0.999343,1.00003,0,0,0,0
Airfoil,1730,1.68003e-10,2.89757e-06,-0.0191101,-0.999817,0,1,1.42896e-10,3614.08,0.999351,0.562443,0.0526631,-1,1.14853,0.999346,1.00003,0,0,0,0
